Date,Actual Return,Predicted Return,Actual Trading Signal,Predicted Trading Signal,Actual Entry/Exit,Predicted Entry/Exit
2016-12-19,0.02118787742001515,-0.0041846237,1.0,0.0,1.0,0.0
2016-12-20,-0.00125740640061046,-0.004179466,0.0,0.0,-1.0,0.0
2016-12-21,0.0,-0.0047626644,0.0,0.0,0.0,0.0
2016-12-22,0.00015760687660028113,-0.00446705,1.0,0.0,1.0,0.0
2016-12-23,-0.0048782897421745216,-0.004223906,0.0,0.0,-1.0,0.0
2016-12-27,0.0006323840075617158,-0.003738321,1.0,0.0,1.0,0.0
2016-12-28,-0.00458266166694532,-0.0046663797,0.0,0.0,-1.0,0.0
2016-12-29,-0.00142883562777207,-0.004657822,0.0,0.0,0.0,0.0
2016-12-30,-0.012082778289742472,-0.00473528,0.0,0.0,0.0,0.0
2017-01-03,0.007081008276535572,-0.0048786355,1.0,0.0,1.0,0.0
2017-01-04,-0.00447448407575502,-0.0047743996,0.0,0.0,-1.0,0.0
2017-01-05,0.0,-0.004967783,0.0,0.0,0.0,0.0
2017-01-06,0.008667833645198178,-0.004903363,1.0,0.0,1.0,0.0
2017-01-09,-0.0031826973662643127,-0.0049639214,0.0,0.0,-1.0,0.0
2017-01-10,-0.0003192859271057172,-0.0043532667,0.0,0.0,0.0,0.0
2017-01-11,0.00910239205416685,-0.004665924,1.0,0.0,1.0,0.0
2017-01-12,-0.009178571685003913,-0.004380931,0.0,0.0,-1.0,0.0
2017-01-13,0.0014375730945856955,-0.004264048,1.0,0.0,1.0,0.0
2017-01-17,-0.002711235345189138,-0.004650229,0.0,0.0,-1.0,0.0
2017-01-18,-0.0004798693782609364,-0.004484868,0.0,0.0,0.0,0.0
2017-01-19,-0.003200141891356301,-0.0044476176,0.0,0.0,0.0,0.0
2017-01-20,0.007062822635884435,-0.0049905437,1.0,0.0,1.0,0.0
2017-01-23,0.003506481635729092,-0.004612171,1.0,0.0,0.0,0.0
2017-01-24,0.008894501896402618,-0.0047075893,1.0,0.0,0.0,0.0
2017-01-25,0.0025189004404986204,-0.0045448854,1.0,0.0,0.0,0.0
2017-01-26,0.009264882833315958,-0.0044106795,1.0,0.0,0.0,0.0
2017-01-27,0.023494813337252778,-0.0040212944,1.0,0.0,0.0,0.0
2017-01-30,-0.009881612656815647,-0.004052163,0.0,0.0,-1.0,0.0
2017-01-31,-0.0073697144143879375,-0.0038663794,0.0,0.0,0.0,0.0
2017-02-01,-0.01655055739971889,-0.003959011,0.0,0.0,0.0,0.0
2017-02-02,-0.006448751426730512,-0.0037957856,0.0,0.0,0.0,0.0
2017-02-03,0.008073578640763529,-0.004110305,1.0,0.0,1.0,0.0
2017-02-06,-0.0006282070686549622,-0.0055073486,0.0,0.0,-1.0,0.0
2017-02-07,-0.003299855210238013,-0.0054137926,0.0,0.0,0.0,0.0
2017-02-08,-0.0014187953752568038,-0.005369463,0.0,0.0,0.0,0.0
2017-02-09,0.011367199582191113,-0.0046741944,1.0,0.0,1.0,0.0
2017-02-10,-0.0009365613967743386,-0.0042965836,0.0,0.0,-1.0,0.0
2017-02-13,0.01124997493221479,-0.0046484447,1.0,0.0,1.0,0.0
2017-02-14,0.003730967879697963,-0.004577812,1.0,0.0,0.0,0.0
2017-02-15,-0.0006197158355296556,-0.004268294,0.0,0.0,-1.0,0.0
2017-02-16,-0.00015507225088785001,-0.0039367126,0.0,0.0,0.0,0.0
2017-02-17,0.0015500184629460125,-0.0042659496,1.0,0.0,1.0,0.0
2017-02-21,-0.002011685455538095,-0.0040135058,0.0,0.0,-1.0,0.0
2017-02-22,-0.0020159294906626508,-0.0044365986,0.0,0.0,0.0,0.0
2017-02-23,0.004039813962132261,-0.004607456,1.0,0.0,1.0,0.0
2017-02-24,0.0,-0.0045839334,0.0,0.0,-1.0,0.0
2017-02-27,-0.006035119239643722,-0.004575754,0.0,0.0,0.0,0.0
2017-02-28,-0.0038925726364123963,-0.004674559,0.0,0.0,0.0,0.0
2017-03-01,0.015005069996946844,-0.0046069482,1.0,0.0,1.0,0.0
2017-03-02,-0.014321217114513838,-0.004502217,0.0,0.0,-1.0,0.0
2017-03-03,0.003749493253825574,-0.004736765,1.0,0.0,1.0,0.0
2017-03-06,0.00031117992776286455,-0.004814893,1.0,0.0,0.0,0.0
2017-03-07,0.002023020151245442,-0.004537852,1.0,0.0,0.0,0.0
2017-03-08,0.009161295003288439,-0.004283494,1.0,0.0,0.0,0.0
2017-03-09,-0.004000527627290097,-0.0050649536,0.0,0.0,-1.0,0.0
2017-03-10,0.0030896024245821094,-0.0043305517,1.0,0.0,1.0,0.0
2017-03-13,-0.00338825749054949,-0.00439742,0.0,0.0,-1.0,0.0
2017-03-14,-0.00463583668263056,-0.004294213,0.0,0.0,0.0,0.0
2017-03-15,0.0052786830523145955,-0.004289029,1.0,0.0,1.0,0.0
2017-03-16,-0.0016989947525489683,-0.004743583,0.0,0.0,-1.0,0.0
2017-03-17,0.0035581408767344593,-0.0045832302,1.0,0.0,1.0,0.0
2017-03-20,0.0009248679305882238,-0.004781107,1.0,0.0,0.0,0.0
2017-03-21,-0.01108878581193062,-0.004637725,0.0,0.0,-1.0,0.0
2017-03-22,0.012770564099053191,-0.004365614,1.0,0.0,1.0,0.0
2017-03-23,-0.0024603921595578466,-0.004596281,0.0,0.0,-1.0,0.0
2017-03-24,0.0016958521674364036,-0.004495991,1.0,0.0,1.0,0.0
2017-03-27,0.0018466042932829849,-0.0046717064,1.0,0.0,0.0,0.0
2017-03-28,0.0029185778259856934,-0.004736348,1.0,0.0,0.0,0.0
2017-03-29,0.002757066281351851,-0.004067636,1.0,0.0,0.0,0.0
2017-03-30,0.003665505254157662,-0.0045890133,1.0,0.0,0.0,0.0
2017-03-31,0.0022830145363179626,-0.0043905433,1.0,0.0,0.0,0.0
2017-04-03,-0.00470695226244433,-0.004353866,0.0,0.0,-1.0,0.0
2017-04-04,0.002746006316111989,-0.004321174,1.0,0.0,1.0,0.0
2017-04-05,-0.0025864925072380824,-0.0043573044,0.0,0.0,-1.0,0.0
2017-04-06,0.002593199799088238,-0.004422506,1.0,0.0,1.0,0.0
2017-04-07,-0.0007607112746225205,-0.0045861737,0.0,0.0,-1.0,0.0
2017-04-10,-0.0022841804820532517,-0.004733261,0.0,0.0,0.0,0.0
2017-04-11,-0.0007627233028708689,-0.0045068534,0.0,0.0,0.0,0.0
2017-04-12,-0.0038178925086920132,-0.0046511665,0.0,0.0,0.0,0.0
2017-04-13,-0.004292749027994817,-0.004540379,0.0,0.0,0.0,0.0
2017-04-17,0.008160303840315287,-0.004724287,1.0,0.0,1.0,0.0
2017-04-18,-0.0013743469912814756,-0.004774738,0.0,0.0,-1.0,0.0
2017-04-19,-0.005352542266518708,-0.004734785,0.0,0.0,0.0,0.0
2017-04-20,0.00707264064573909,-0.00476101,1.0,0.0,1.0,0.0
2017-04-21,0.0137403259091644,-0.0045885704,1.0,0.0,0.0,0.0
2017-04-24,0.017017978194828313,-0.0042839237,1.0,0.0,0.0,0.0
2017-04-25,0.00577547564678249,-0.004560932,1.0,0.0,0.0,0.0
2017-04-26,-0.0013252729461096123,-0.0042932234,0.0,0.0,-1.0,0.0
2017-04-27,0.006486791737675201,-0.0036291874,1.0,0.0,1.0,0.0
2017-04-28,0.0027831182803250603,-0.0034622764,1.0,0.0,0.0,0.0
2017-05-01,0.013876851459506229,-0.003684399,1.0,0.0,0.0,0.0
2017-05-02,-0.0015848702836704965,-0.004232294,0.0,0.0,-1.0,0.0
2017-05-03,-0.003174420407092154,-0.004332128,0.0,0.0,0.0,0.0
2017-05-04,-0.003908879618011773,-0.0040414045,0.0,0.0,0.0,0.0
2017-05-05,0.002761159361005734,-0.0041421633,1.0,0.0,1.0,0.0
2017-05-08,-0.00086956890391455,-0.004110227,0.0,0.0,-1.0,0.0
2017-05-09,0.0014509357415801707,-0.0047816345,1.0,0.0,1.0,0.0
2017-05-10,0.003910673701728709,-0.0047882837,1.0,0.0,0.0,0.0
2017-05-11,-0.01226383008955634,-0.0046711597,0.0,0.0,-1.0,0.0
2017-05-12,-0.0011685307372841754,-0.004463794,0.0,0.0,0.0,0.0
2017-05-15,0.0007309336069629628,-0.004606909,1.0,0.0,1.0,0.0
2017-05-16,0.020135687395088874,-0.0046097613,1.0,0.0,0.0,0.0
2017-05-17,-0.02780623460377718,-0.0047333785,0.0,0.0,-1.0,0.0
2017-05-18,0.003408482461425333,-0.0050545204,1.0,0.0,1.0,0.0
2017-05-19,-0.0002950275947751876,-0.00449771,0.0,0.0,-1.0,0.0
2017-05-22,0.01122742693614476,-0.0044197445,1.0,0.0,1.0,0.0
2017-05-23,0.003360298502248071,-0.0044446997,1.0,0.0,0.0,0.0
2017-05-24,0.001310373003986941,-0.005631005,1.0,0.0,0.0,0.0
2017-05-25,0.012359941032255014,-0.004252612,1.0,0.0,0.0,0.0
2017-05-26,0.004883383116840233,-0.0042094225,1.0,0.0,0.0,0.0
2017-05-30,0.0064328020938076,-0.0039076153,1.0,0.0,0.0,0.0
2017-05-31,-0.00809592095432588,-0.004175116,0.0,0.0,-1.0,0.0
2017-06-01,0.003722956593463552,-0.0040919925,1.0,0.0,1.0,0.0
2017-06-02,0.023680709493479217,-0.0038800812,1.0,0.0,0.0,0.0
2017-06-05,0.0072460129364941795,-0.0042564417,1.0,0.0,0.0,0.0
2017-06-06,0.0033205130039453165,-0.004308853,1.0,0.0,0.0,0.0
2017-06-07,-0.0017924636978473452,-0.0044244598,0.0,0.0,-1.0,0.0
2017-06-08,-0.00607835532502033,-0.0036685348,0.0,0.0,0.0,0.0
2017-06-09,-0.022654436135344895,-0.0033748292,0.0,0.0,0.0,0.0
2017-06-12,-0.007679220296662794,-0.004296453,0.0,0.0,0.0,0.0
2017-06-13,0.012467608012753926,-0.004757168,1.0,0.0,1.0,0.0
2017-06-14,-0.005378490452413233,-0.0052165864,0.0,0.0,-1.0,0.0
2017-06-15,-0.005265349104890628,-0.0055323234,0.0,0.0,0.0,0.0
2017-06-16,0.0014307123949071077,-0.0056450455,1.0,0.0,1.0,0.0
2017-06-19,0.012428191466032024,-0.0046895114,1.0,0.0,0.0,0.0
2017-06-20,-0.013545850343548377,-0.0042517525,0.0,0.0,-1.0,0.0
2017-06-21,0.0051496208772350335,-0.0048808237,1.0,0.0,1.0,0.0
2017-06-22,-0.00014234091476916918,-0.0046653114,0.0,0.0,-1.0,0.0
2017-06-23,0.013521322151272875,-0.0043587894,1.0,0.0,1.0,0.0
2017-06-26,-0.009549597079571486,-0.0043305517,0.0,0.0,-1.0,0.0
2017-06-27,-0.018715275498656484,-0.0049576955,0.0,0.0,0.0,0.0
2017-06-28,0.008525103808793448,-0.004265324,1.0,0.0,1.0,0.0
2017-06-29,-0.018768046978108518,-0.0044820155,0.0,0.0,-1.0,0.0
2017-06-30,0.006424118768694431,-0.0045448593,1.0,0.0,1.0,0.0
2017-07-03,-0.011025866973667479,-0.0055123568,0.0,0.0,-1.0,0.0
2017-07-05,0.01334932384048092,-0.0054352833,1.0,0.0,1.0,0.0
2017-07-06,-0.007382802225132878,-0.0046976125,0.0,0.0,-1.0,0.0
2017-07-07,0.012979236403084965,-0.005318465,1.0,0.0,1.0,0.0
2017-07-10,0.0074865316176062685,-0.0044401414,1.0,0.0,0.0,0.0
2017-07-11,0.00014281533238614426,-0.004708501,1.0,0.0,0.0,0.0
2017-07-12,0.01657402503494264,-0.00397886,1.0,0.0,0.0,0.0
2017-07-13,0.008713713253926345,-0.0044044536,1.0,0.0,0.0,0.0
2017-07-14,0.01407281366777413,-0.0037083381,1.0,0.0,0.0,0.0
2017-07-17,0.00783195559105443,-0.0039337166,1.0,0.0,0.0,0.0
2017-07-18,-0.0006818197339118925,-0.0038961277,0.0,0.0,-1.0,0.0
2017-07-19,0.00763971740397528,-0.003396945,1.0,0.0,1.0,0.0
2017-07-20,0.004874440575875595,-0.0037107347,1.0,0.0,0.0,0.0
2017-07-21,-0.005793718665390581,-0.0037300894,0.0,0.0,-1.0,0.0
2017-07-24,-0.002574808895769886,-0.0041328636,0.0,0.0,0.0,0.0
2017-07-25,0.008016278231652397,-0.0043741977,1.0,0.0,1.0,0.0
2017-07-26,-0.001886935463039198,-0.004216925,0.0,0.0,-1.0,0.0
2017-07-27,-0.012019154446554657,-0.0045243585,0.0,0.0,0.0,0.0
2017-07-28,-0.0016401755999473475,-0.004817081,0.0,0.0,0.0,0.0
2017-07-31,-0.004654946375530985,-0.0045885835,0.0,0.0,0.0,0.0
2017-08-01,-0.0016505534332778003,-0.004499664,0.0,0.0,0.0,0.0
2017-08-02,-0.004409160866857826,-0.005059913,0.0,0.0,0.0,0.0
2017-08-03,-0.0015221831868191765,-0.0052408967,0.0,0.0,0.0,0.0
2017-08-04,0.007345814764618383,-0.004840454,1.0,0.0,1.0,0.0
2017-08-07,-0.0038524996003653804,-0.004893347,0.0,0.0,-1.0,0.0
2017-08-08,0.005386973106535914,-0.004756777,1.0,0.0,1.0,0.0
2017-08-09,-0.004396217922854503,-0.004718895,0.0,0.0,-1.0,0.0
2017-08-10,-0.014626976425595073,-0.00447859,0.0,0.0,0.0,0.0
2017-08-11,0.015264080172626033,-0.0043526157,1.0,0.0,1.0,0.0
2017-08-14,0.0150341452107552,-0.0047407113,1.0,0.0,0.0,0.0
2017-08-15,0.0002734853784682849,-0.004572081,1.0,0.0,0.0,0.0
2017-08-16,0.005872785151839429,-0.004849317,1.0,0.0,0.0,0.0
2017-08-17,-0.016972298620359646,-0.004563667,0.0,0.0,-1.0,0.0
2017-08-18,0.0012432281529015676,-0.0035282725,1.0,0.0,1.0,0.0
2017-08-21,-0.004690352167210596,-0.003967073,0.0,0.0,-1.0,0.0
2017-08-22,0.013998911524981221,-0.0046743634,1.0,0.0,1.0,0.0
2017-08-23,-0.006014362144329713,-0.004793689,0.0,0.0,-1.0,0.0
2017-08-24,-0.0004126593819503392,-0.005276291,0.0,0.0,0.0,0.0
2017-08-25,0.0017880812494037665,-0.0044899997,1.0,0.0,1.0,0.0
2017-08-28,0.00013762180688713292,-0.0044957045,1.0,0.0,0.0,0.0
2017-08-29,0.003020531959232021,-0.0041513066,1.0,0.0,0.0,0.0
2017-08-30,0.01314193100662252,-0.00481923,1.0,0.0,0.0,0.0
2017-08-31,0.010269037065350215,-0.0045052385,1.0,0.0,0.0,0.0
2017-09-01,-0.011101056578618257,-0.00435173,0.0,0.0,-1.0,0.0
2017-09-05,-0.004462944549970975,-0.004250919,0.0,0.0,0.0,0.0
2017-09-06,-0.0028529264085607083,-0.004029383,0.0,0.0,0.0,0.0
2017-09-07,0.01280663282980977,-0.003955911,1.0,0.0,1.0,0.0
2017-09-08,-0.004842596950855757,-0.004519227,0.0,0.0,-1.0,0.0
2017-09-11,0.010543368696245493,-0.0051543806,1.0,0.0,1.0,0.0
2017-09-12,-0.0010701466912580472,-0.0046734908,0.0,0.0,-1.0,0.0
2017-09-13,0.007096899997288254,-0.0043635303,1.0,0.0,1.0,0.0
2017-09-14,-0.005850003462109516,-0.0040112655,0.0,0.0,-1.0,0.0
2017-09-15,0.007221743500360976,-0.0044835918,1.0,0.0,1.0,0.0
2017-09-18,-0.0019915914141845864,-0.0040854802,0.0,0.0,-1.0,0.0
2017-09-19,0.0037256334983029053,-0.0044799186,1.0,0.0,1.0,0.0
2017-09-20,-0.0066280476203564,-0.0043398514,0.0,0.0,-1.0,0.0
2017-09-21,-0.009741165014809922,-0.00465467,0.0,0.0,0.0,0.0
2017-09-22,0.002694924477679045,-0.004337585,1.0,0.0,1.0,0.0
2017-09-25,-0.015454734952602418,-0.004729862,0.0,0.0,-1.0,0.0
2017-09-26,0.0,-0.0047694435,0.0,0.0,0.0,0.0
2017-09-27,0.008053585109659917,-0.005206714,1.0,0.0,1.0,0.0
2017-09-28,0.00027086053229051884,-0.005155911,1.0,0.0,0.0,0.0
2017-09-29,0.008392879678667416,-0.00484442,1.0,0.0,0.0,0.0
2017-10-02,0.0016110926202939147,-0.005113477,1.0,0.0,0.0,0.0
2017-10-03,-0.004691075786009124,-0.004301012,0.0,0.0,-1.0,0.0
2017-10-04,0.0057904296281257,-0.004105981,1.0,0.0,1.0,0.0
2017-10-05,0.017137427381320285,-0.004339539,1.0,0.0,0.0,0.0
2017-10-06,0.00039500591503903736,-0.0041849883,1.0,0.0,0.0,0.0
2017-10-09,0.003815790127630337,-0.004442199,1.0,0.0,0.0,0.0
2017-10-10,0.0,-0.0043608993,0.0,0.0,-1.0,0.0
2017-10-11,0.0017039154343871966,-0.0038463473,1.0,0.0,1.0,0.0
2017-10-12,0.009159832188753167,-0.0037918394,1.0,0.0,0.0,0.0
2017-10-13,0.0047979818505774485,-0.0044334726,1.0,0.0,0.0,0.0
2017-10-16,0.0020647863134402094,-0.004324951,1.0,0.0,0.0,0.0
2017-10-17,-0.0007729193405677857,-0.0043626707,0.0,0.0,-1.0,0.0
2017-10-18,0.0002579081206981424,-0.0041771214,1.0,0.0,1.0,0.0
2017-10-19,0.003865656852565684,-0.0040382007,1.0,0.0,0.0,0.0
2017-10-20,0.011551488061897874,-0.00432516,1.0,0.0,0.0,0.0
2017-10-23,0.0002539156288332688,-0.0044650966,1.0,0.0,0.0,0.0
2017-10-24,0.0003804709132944009,-0.004473224,1.0,0.0,0.0,0.0
2017-10-25,-0.002916445735388519,-0.0042907614,0.0,0.0,-1.0,0.0
2017-10-26,0.0016532074626654026,-0.004105017,1.0,0.0,1.0,0.0
2017-10-27,0.06411868101278895,-0.0040984266,1.0,0.0,0.0,0.0
2017-10-30,0.0009545899956859739,-0.0044862223,1.0,0.0,0.0,0.0
2017-10-31,-0.008463271982339206,-0.0042245835,0.0,0.0,-1.0,0.0
2017-11-01,0.0,-0.0037738262,0.0,0.0,0.0,0.0
2017-11-02,0.010459343091109954,-0.0029301415,1.0,0.0,1.0,0.0
2017-11-03,0.0010707154077076342,-0.002109901,1.0,0.0,0.0,0.0
2017-11-06,0.00392210762829537,-0.004704724,1.0,0.0,0.0,0.0
2017-11-07,-0.002367970358555962,-0.0047749463,0.0,0.0,-1.0,0.0
2017-11-08,0.003441416010223398,-0.0042611044,1.0,0.0,1.0,0.0
2017-11-09,-0.00555841414742564,-0.004061658,0.0,0.0,-1.0,0.0
2017-11-10,-0.002615879865447198,-0.0044532963,0.0,0.0,0.0,0.0
2017-11-13,0.0007152145020663549,-0.004471153,1.0,0.0,1.0,0.0
2017-11-14,0.0014299811921183357,-0.0046918555,1.0,0.0,0.0,0.0
2017-11-15,-0.0077722005639853054,-0.0046222,0.0,0.0,-1.0,0.0
2017-11-16,0.0026509223203341524,-0.0048884824,1.0,0.0,1.0,0.0
2017-11-17,-0.009615218269674042,-0.0047017024,0.0,0.0,-1.0,0.0
2017-11-20,0.0015774494694558213,-0.004632906,1.0,0.0,1.0,0.0
2017-11-21,0.014419044762143953,-0.004759584,1.0,0.0,0.0,0.0
2017-11-22,-0.007286086366910305,-0.0049565816,0.0,0.0,-1.0,0.0
2017-11-24,0.0018047995467891274,-0.0046298844,1.0,0.0,1.0,0.0
2017-11-27,0.007326532564437155,-0.004783002,1.0,0.0,0.0,0.0
2017-11-28,0.012042399819000689,-0.0042115324,1.0,0.0,0.0,0.0
2017-11-29,-0.01814343761561154,-0.004077222,0.0,0.0,-1.0,0.0
2017-11-30,0.009959356789701605,-0.0046901363,1.0,0.0,1.0,0.0
2017-12-01,0.001069166442538194,-0.0042316425,1.0,0.0,0.0,0.0
2017-12-04,-0.03774006233717819,-0.004157298,0.0,0.0,-1.0,0.0
2017-12-05,0.0062896369222418145,-0.0044935946,1.0,0.0,1.0,0.0
2017-12-06,0.01458526693788586,-0.0053386665,1.0,0.0,0.0,0.0
2017-12-07,-0.003503144474256935,-0.004658721,0.0,0.0,-1.0,0.0
2017-12-08,0.020244840397744646,-0.0054262313,1.0,0.0,1.0,0.0
2017-12-11,0.012713894335860685,-0.005840956,1.0,0.0,0.0,0.0
2017-12-12,0.004106481615264274,-0.0038230594,1.0,0.0,0.0,0.0
2017-12-13,-0.002687556909575905,-0.0036767405,0.0,0.0,-1.0,0.0
2017-12-14,-0.007732967618373723,-0.0039789644,0.0,0.0,0.0,0.0
2017-12-15,0.025504901149883803,-0.0033676396,1.0,0.0,1.0,0.0
2017-12-18,-0.005411695641309496,-0.003981934,0.0,0.0,-1.0,0.0
2017-12-19,-0.006367145455392078,-0.0044433195,0.0,0.0,0.0,0.0
2017-12-20,-0.003611573394783019,-0.0045809117,0.0,0.0,0.0,0.0
2017-12-21,-0.00023394581882163856,-0.004363374,0.0,0.0,0.0,0.0
2017-12-22,0.00011690675573272544,-0.0037883876,1.0,0.0,1.0,0.0
2017-12-26,-0.0012864785928540213,-0.005050099,0.0,0.0,-1.0,0.0
2017-12-27,0.0036298517524948493,-0.0049624625,1.0,0.0,1.0,0.0
2017-12-28,0.0001169002385679138,-0.004744625,1.0,0.0,0.0,0.0
2017-12-29,-0.0020996672137543284,-0.004584741,0.0,0.0,-1.0,0.0
